Area,BonusMalus,DrivAge,VehAge,VehBrand,VehPower,ClaimNb,Exposure
D,60,32,7,B1,6,0,0.04
C,50,38,8,B3,5,0,0.57
B,50,71,2,B2,5,0,1
C,50,51,13,B1,6,0,0.41
C,100,24,1,B12,5,1,0.92
C,57,30,1,B12,10,0,0.24
A,58,50,7,B1,6,0,0.75
C,55,33,1,B2,8,0,0.39
D,62,45,3,B6,6,0,0.21
C,50,49,0,B12,4,0,0.00819672131147541
D,50,56,10,B1,6,0,0.4
D,85,31,13,B6,7,0,0.07
C,58,38,3,B1,7,1,0.97
D,76,31,10,B3,9,0,0.8
E,67,30,5,B2,5,0,0.08
C,72,25,2,B6,7,0,0.11
C,50,54,5,B12,7,0,0.53
D,72,29,17,B3,6,0,0.08
C,118,20,12,B3,7,0,0.06
D,100,30,6,B2,5,0,0.62
D,52,50,3,B1,4,0,0.51
C,55,61,3,B1,4,0,0.07
E,50,59,1,B12,4,0,0.87
C,50,51,7,B2,10,0,1
E,50,61,2,B12,8,0,0.53
E,80,30,6,B2,4,0,0.12
C,85,28,0,B1,6,0,0.08
D,72,26,2,B12,4,0,0.63
C,80,33,6,B1,5,0,0.08
C,50,39,3,B1,7,0,1
E,90,27,10,B5,5,0,0.08
D,100,27,5,B3,6,0,0.13
E,50,49,0,B1,7,0,0.08
D,100,28,15,B2,7,0,0.22
E,50,54,0,B12,4,0,0.12
D,80,35,8,B1,6,0,1
C,70,35,8,B1,6,0,0.45
C,100,30,13,B5,5,0,0.31
C,50,46,1,B12,5,0,0.09
D,57,37,0,B12,4,0,0.16
D,52,37,9,B1,6,0,1
C,90,25,9,B2,7,1,0.15
D,50,47,7,B5,5,0,0.08
C,95,34,0,B2,5,0,0.54
D,50,46,7,B4,5,0,0.08
D,50,47,1,B3,6,0,0.62
C,50,49,11,B1,6,0,0.05
C,50,46,2,B2,8,0,0.93
D,50,54,12,B6,8,0,1
C,55,49,0,B12,4,0,0.00821917808219178
E,50,49,1,B4,4,0,0.08
D,95,23,9,B1,6,0,0.19
D,90,32,10,B5,5,0,0.03
E,95,26,10,B1,6,0,0.53
C,73,59,5,B2,6,1,1
E,71,53,11,B6,4,0,0.08
D,50,33,13,B2,6,0,1
D,50,52,9,B3,6,0,0.08
E,85,55,13,B6,7,0,0.6
E,50,74,3,B12,5,0,0.45
C,85,33,10,B4,4,0,0.38
E,50,71,1,B4,9,0,1
D,50,57,10,B1,9,0,0.16
D,100,34,12,B4,5,0,0.24
C,50,34,5,B12,7,0,0.08
B,50,57,12,B1,4,0,1
D,90,32,1,B3,7,1,0.36
D,62,40,15,B1,9,0,0.12
C,50,45,11,B2,5,0,0.08
D,51,40,6,B6,5,0,0.1
D,50,43,13,B1,6,0,0.23
E,50,67,9,B1,5,0,0.79
D,64,32,9,B12,6,0,0.79
E,95,44,11,B1,6,0,0.08
D,50,62,1,B2,5,0,1
E,100,29,9,B5,5,1,0.29
E,60,34,6,B1,7,0,0.08
D,60,33,0,B12,5,0,0.18
E,60,49,15,B3,5,0,0.08
E,50,83,3,B12,4,0,0.33
E,64,27,4,B12,6,0,0.38
D,50,45,2,B12,4,0,0.28
D,50,51,2,B3,6,0,0.07
D,50,50,3,B4,6,0,0.49
D,90,21,5,B5,8,1,0.71
D,50,59,0,B12,7,0,0.26
E,67,30,15,B2,4,0,0.08
E,50,55,2,B12,6,0,0.2
E,85,31,10,B5,6,0,0.1
D,50,35,0,B12,8,0,0.45
C,64,52,14,B1,7,0,1
D,68,40,7,B2,5,0,0.08
C,50,31,8,B5,7,0,0.27
E,76,49,5,B12,5,0,0.12
C,50,28,1,B2,8,0,0.04
D,85,22,3,B12,4,0,0.04
D,50,56,7,B2,10,0,0.5
E,100,39,4,B4,7,0,0.16
D,50,74,14,B2,9,0,1
C,50,41,10,B1,6,0,1
C,51,29,6,B6,6,0,1
E,64,31,3,B12,5,0,0.95
E,61,34,3,B4,5,0,0.28
C,50,42,8,B2,7,0,0.08
C,50,35,3,B3,9,0,0.08
D,57,29,7,B2,4,0,1
D,58,45,3,B4,4,0,0.98
C,72,25,10,B2,5,0,0.54
D,50,45,1,B1,4,0,0.08
B,50,52,7,B3,7,0,0.94
E,70,32,3,B1,7,0,0.76
E,100,23,10,B2,5,2,0.26
C,50,42,0,B12,10,0,0.08
E,50,67,1,B12,5,0,0.1
E,53,55,2,B12,6,0,0.08
D,50,67,1,B2,5,0,0.08
C,54,33,10,B2,6,0,0.07
B,119,21,11,B2,5,1,1
E,95,39,12,B1,6,0,0.2
C,88,31,4,B1,5,0,0.96
D,64,30,2,B1,6,0,0.17
D,90,30,4,B2,5,0,0.5
D,76,38,10,B1,7,0,0.38
E,60,33,3,B12,4,0,0.11
B,62,19,13,B3,4,1,0.93
C,50,47,10,B12,7,0,0.75
E,95,21,2,B5,5,0,0.08
D,50,40,14,B12,6,1,1
D,50,33,10,B2,7,0,0.99
D,60,33,16,B3,5,0,0.75
D,50,57,2,B2,5,0,1
C,100,30,0,B3,9,0,0.49
C,80,57,0,B12,7,0,0.83
E,51,42,5,B3,5,0,0.36
E,50,49,2,B12,6,0,0.8
D,50,63,15,B2,7,0,1
C,50,60,2,B3,5,0,0.43
E,72,34,7,B5,5,0,1
D,50,47,2,B6,8,0,0.73
C,64,32,10,B3,7,0,0.68
E,76,26,1,B12,7,0,0.12
D,62,48,11,B2,11,0,0.35
D,50,64,8,B5,6,0,1
C,50,58,3,B2,6,0,1
D,76,30,2,B4,5,0,0.02
E,77,43,9,B1,6,0,1
E,57,44,2,B12,4,0,0.12
C,52,37,4,B2,5,0,0.01
E,50,57,3,B12,4,0,0.2
C,64,28,19,B1,4,0,0.08
D,55,40,6,B1,6,0,0.08
E,50,49,0,B1,7,0,0.21
D,69,37,7,B2,9,0,0.08
C,50,34,6,B5,11,0,0.08
C,50,36,6,B1,6,0,1
E,50,58,0,B12,7,0,0.06
D,50,38,10,B12,7,0,0.45
C,50,75,4,B12,7,0,0.74
E,100,30,6,B2,5,0,0.05
D,50,83,5,B2,6,0,1
C,50,64,12,B1,6,0,1
D,76,31,13,B5,5,0,0.08
D,50,37,11,B2,5,0,1
C,50,60,2,B12,7,0,0.28
D,76,32,0,B12,6,0,0.08
D,59,35,14,B1,6,0,0.31
E,57,41,1,B12,4,0,0.44
C,50,46,3,B2,5,0,0.16
D,54,30,15,B5,4,0,0.32
E,85,29,8,B1,9,0,0.47
D,64,27,1,B12,7,0,0.13
D,56,45,1,B1,6,1,1
C,50,40,8,B1,5,0,1
C,72,29,7,B2,6,0,0.36
C,76,37,13,B1,6,0,0.75
D,50,37,11,B2,5,0,0.71
B,50,53,15,B12,10,0,0.54
E,50,48,14,B1,6,0,0.46
C,57,34,9,B1,7,0,0.04
C,50,39,1,B6,7,0,0.23
E,50,58,2,B12,10,0,0.8
D,60,29,1,B1,6,0,0.2
E,52,58,12,B2,10,0,0.17
D,50,42,15,B1,6,0,0.05
D,100,44,8,B1,5,0,0.65
D,90,24,7,B6,4,0,0.09
C,50,68,10,B2,4,0,1
E,50,61,2,B12,8,0,0.2
D,64,40,7,B4,5,0,0.08
D,95,22,14,B1,6,0,1
D,50,47,13,B3,6,0,1
E,67,30,5,B2,5,0,0.08
D,50,50,6,B1,8,0,1
D,50,36,12,B2,7,0,0.11
D,50,66,6,B3,10,0,0.41
D,50,36,13,B4,6,0,0.29
C,60,40,14,B2,9,0,0.03
D,100,27,15,B1,4,0,0.74
D,55,63,7,B1,6,0,1
D,50,47,1,B12,4,0,0.25
C,50,48,5,B12,15,0,0.95
C,50,42,7,B2,7,0,1
E,76,32,19,B3,5,0,0.08
C,64,31,4,B1,7,0,0.33
D,50,59,9,B1,7,0,0.52
D,76,27,12,B1,6,0,0.5
C,50,57,4,B12,11,0,0.21
C,50,50,7,B2,6,0,0.86
D,50,49,0,B12,4,0,0.1
D,50,51,7,B2,7,0,0.08
D,62,56,8,B2,6,1,1
E,50,55,0,B12,4,0,0.04
E,50,32,0,B12,7,0,0.09
D,50,56,1,B12,8,0,0.08
E,50,50,6,B4,7,0,0.08
D,50,54,17,B5,4,0,0.08
D,50,38,10,B4,6,0,0.21
D,50,43,21,B3,5,0,0.08
D,64,29,15,B1,7,0,0.14
C,64,28,1,B12,7,0,0.03
D,50,56,16,B2,9,0,0.46
B,50,58,16,B2,5,0,1
E,58,41,20,B2,5,0,1
C,64,29,10,B4,4,0,0.04
D,50,62,7,B1,5,0,1
E,60,38,7,B2,6,0,0.08
D,68,38,4,B2,5,0,0.08
D,100,25,3,B12,6,0,0.63
C,68,31,8,B2,6,0,0.08
B,95,21,9,B1,6,0,0.58
D,55,45,10,B4,4,0,1
C,57,30,1,B4,6,0,0.75
D,125,25,9,B2,6,0,0.75
D,50,36,6,B1,5,0,0.21
D,50,44,0,B12,4,0,0.9
D,50,59,5,B1,10,0,0.87
E,54,31,2,B12,8,0,0.37
E,50,41,3,B1,6,0,0.03
D,50,41,12,B1,8,0,0.5
B,50,37,1,B2,5,0,0.91
C,50,47,10,B12,10,0,0.4
E,50,49,0,B12,4,1,0.02
D,50,35,1,B12,7,0,0.45
D,76,39,2,B1,6,0,0.01
E,74,23,0,B3,5,0,0.15
C,50,61,0,B12,7,0,0.12
D,52,53,9,B4,4,0,0.01
D,60,35,10,B3,6,0,0.08
C,76,30,4,B3,7,0,0.97
D,50,45,13,B1,7,0,1
C,50,52,5,B12,10,0,0.78
E,71,36,1,B1,5,0,0.08
C,50,48,4,B12,7,0,0.12
D,50,36,1,B12,11,0,0.08
D,76,28,15,B1,4,0,0.02
C,50,45,2,B1,4,0,0.29
E,76,27,2,B12,7,0,0.87
C,58,36,8,B5,11,0,0.76
B,50,50,0,B2,7,0,0.05
D,50,44,12,B4,7,0,0.07
B,50,31,14,B3,4,1,1
D,50,70,1,B2,4,0,0.5
D,50,47,9,B3,5,0,1
D,60,28,11,B1,6,0,0.33
C,50,49,0,B12,8,0,0.68
D,100,19,9,B1,6,0,0.22
D,107,77,3,B12,6,0,0.46
C,50,42,2,B12,7,0,0.34
D,68,38,10,B4,4,0,0.08
D,100,45,14,B1,6,0,0.74
D,50,58,0,B12,11,0,0.08
C,95,18,14,B2,5,0,0.03
C,50,50,3,B12,9,0,0.91
A,50,40,0,B2,5,0,0.3
D,50,28,9,B2,6,0,0.3
C,50,55,2,B12,7,0,0.21
E,95,21,14,B1,7,0,1
C,85,28,4,B12,11,0,0.19
D,100,31,10,B2,7,0,0.07
B,85,29,15,B2,7,0,0.37
D,90,31,2,B12,7,0,0.54
D,50,77,5,B1,7,0,1
D,50,39,12,B2,4,0,0.52
D,50,43,21,B3,5,0,0.07
E,50,47,9,B3,6,0,0.08
C,50,40,7,B2,5,0,1
D,50,61,4,B1,7,0,1
E,72,26,0,B12,5,0,0.01
D,50,48,1,B12,6,0,0.87
D,133,27,10,B6,6,0,0.53
D,76,30,5,B2,5,0,0.08
B,50,49,0,B2,4,0,0.02
D,64,32,6,B2,8,0,0.04
D,50,46,3,B12,4,0,0.03
D,50,46,1,B12,7,0,0.28
B,50,54,9,B1,6,1,1
E,90,33,5,B12,10,0,0.35
C,50,59,1,B1,7,0,0.5
E,59,32,17,B4,11,0,0.23
C,80,31,5,B2,4,0,0.6
E,76,32,9,B1,7,0,0.28
D,100,20,50,B6,9,0,0.21
D,80,34,4,B1,5,0,0.39
E,68,48,2,B12,7,0,0.53
D,50,31,0,B1,6,0,0.22
D,55,56,7,B1,5,0,0.3
D,85,29,10,B1,6,0,0.07
D,76,37,10,B2,5,0,0.08
A,50,52,2,B4,5,0,0.87
A,60,28,11,B1,6,0,1
E,51,41,0,B12,5,0,0.07
C,50,35,2,B2,5,0,0.07
C,55,52,5,B2,6,0,1
C,60,33,4,B12,7,0,0.74
B,50,52,3,B2,5,0,0.52
E,50,46,1,B6,6,0,0.08
D,60,30,13,B1,6,0,0.08
C,50,73,4,B2,4,0,1
C,50,36,6,B1,6,0,0.49
D,85,31,10,B5,5,1,0.07
D,50,72,1,B12,4,0,0.29
D,68,35,7,B2,6,0,0.04
C,87,72,6,B12,4,0,0.98
D,50,45,19,B2,4,0,0.27
E,50,37,4,B1,7,0,0.22
E,68,50,3,B12,4,0,0.2
E,100,47,0,B12,7,0,0.06
D,50,48,1,B12,7,0,0.36
C,50,43,1,B12,4,0,0.36
D,90,22,2,B2,5,0,0.36
A,50,33,0,B12,8,0,0.06
B,50,41,13,B5,5,1,1
D,60,32,4,B1,6,0,0.09
D,50,61,3,B12,11,0,0.74
D,50,37,1,B12,7,0,0.54
D,50,42,1,B3,6,0,0.4
E,58,38,7,B1,6,0,1
D,50,39,15,B3,10,0,0.74
D,95,20,5,B3,5,0,0.31
E,100,19,0,B2,5,0,0.15
D,76,32,12,B1,6,0,0.5
D,50,73,4,B12,7,0,0.71
C,50,49,1,B12,8,0,0.45
C,50,39,20,B5,9,0,1
B,66,34,2,B12,10,0,0.45
D,76,36,0,B12,8,0,0.3
D,57,44,5,B2,6,0,0.59
D,50,42,3,B12,6,0,0.08
D,72,31,2,B2,6,0,0.91
C,50,53,2,B12,5,0,0.78
C,57,29,2,B12,5,0,0.00273972602739726
D,76,28,3,B5,5,0,0.33
C,100,24,9,B3,6,0,0.44
C,50,58,5,B12,11,0,1
D,90,28,2,B2,5,0,0.04
E,72,42,7,B2,4,0,0.08
D,80,26,2,B2,6,0,0.08
C,50,53,1,B12,8,0,0.04
E,50,48,0,B12,5,0,0.26
C,50,53,4,B12,7,0,0.46
C,50,43,7,B6,10,0,0.19
E,72,27,1,B3,4,0,0.76
C,72,28,7,B1,6,0,0.04
D,64,42,16,B1,6,0,0.92
C,50,47,0,B12,6,0,0.15
D,68,38,0,B2,6,0,0.08
D,57,49,0,B12,7,0,0.04
D,80,24,6,B1,6,0,0.04
B,54,32,1,B12,8,0,0.7
B,50,37,2,B2,5,0,0.15
C,125,24,2,B3,4,0,0.87
D,51,33,8,B1,7,0,0.05
D,64,46,2,B12,7,0,0.46
D,80,29,0,B12,7,0,0.06
D,72,27,3,B4,5,0,0.59
E,76,30,14,B1,7,0,0.49
C,50,51,1,B2,4,0,0.07
C,58,36,5,B4,5,0,0.53
B,50,57,15,B2,5,0,1
D,59,36,0,B12,11,0,0.95
D,50,41,4,B3,6,0,1
C,60,27,0,B12,4,0,0.01
E,72,27,1,B12,4,0,0.98
C,72,25,5,B3,5,0,1
D,76,30,4,B12,7,0,0.04
B,50,36,12,B5,5,0,0.01
D,50,64,13,B12,9,0,1
E,64,29,3,B12,6,0,0.08
D,50,52,11,B1,6,0,1
C,50,33,0,B2,5,0,0.56
B,50,51,4,B1,7,0,1
D,61,73,13,B2,7,0,1
D,50,46,17,B2,8,0,0.3
D,64,40,7,B4,5,0,0.08
D,60,35,11,B1,6,0,0.03
D,50,48,1,B2,9,0,0.07
C,50,64,4,B12,4,0,0.54
C,76,26,0,B2,5,0,0.04
B,50,60,4,B2,6,0,0.58
E,95,19,11,B3,5,0,0.27
E,50,58,5,B1,6,1,1
C,50,53,2,B12,4,0,0.59
D,56,46,2,B1,6,0,0.71
D,68,44,2,B12,4,0,0.32
E,51,39,7,B12,7,0,0.08
C,50,50,2,B12,4,0,0.74
D,50,51,15,B12,8,0,0.21
E,54,31,10,B2,5,0,0.37
D,76,29,10,B5,5,0,0.01
D,80,27,4,B3,5,0,0.24
D,106,30,10,B3,6,0,0.87
D,90,23,10,B2,4,0,0.24
A,54,47,2,B12,6,0,0.7
E,50,51,1,B12,6,0,0.09
D,50,32,13,B3,6,0,0.5
D,50,43,0,B2,5,0,0.08
D,76,27,13,B5,9,0,0.91
E,50,39,4,B4,5,0,0.07
D,68,29,0,B12,9,0,0.12
E,95,22,1,B12,6,0,0.21
C,50,30,4,B3,5,0,1
E,76,24,0,B12,7,0,0.37
D,50,43,6,B12,5,0,0.46
D,50,37,10,B12,7,0,0.54
D,57,38,11,B1,5,0,0.08
D,85,39,1,B12,7,0,0.11
C,58,32,10,B3,7,0,0.33
D,68,27,9,B3,5,0,0.16
C,57,31,1,B4,8,0,1
D,54,33,10,B1,6,0,0.06
D,62,56,11,B2,4,1,0.93
D,50,70,1,B12,7,0,0.28
D,90,33,12,B1,6,0,0.25
D,50,58,2,B2,4,0,0.68
E,58,71,14,B2,4,0,1
D,50,50,6,B5,4,0,1
E,95,33,7,B6,5,0,0.4
E,50,31,2,B2,6,0,1
D,50,41,17,B3,9,0,0.73
E,50,42,2,B12,8,0,0.46
E,53,55,2,B12,6,0,0.08
E,68,57,10,B1,7,0,0.08
E,76,32,1,B12,6,0,0.78
D,50,40,8,B1,6,0,0.4
D,50,75,10,B2,4,0,1
D,57,48,1,B12,4,0,0.33
D,76,31,4,B12,6,0,0.03
D,85,28,7,B1,5,0,1
D,60,27,14,B1,7,0,0.17
D,80,27,10,B6,4,0,0.49
D,90,30,0,B12,7,0,0.38
D,62,47,1,B1,6,0,1
D,64,40,1,B1,7,0,0.08
E,50,52,2,B6,4,0,0.47
D,50,78,12,B3,6,0,1
E,68,30,2,B12,5,0,0.79
E,50,58,6,B12,6,0,0.29
E,72,37,0,B12,8,0,0.15
E,50,37,7,B1,6,0,0.08
D,69,49,5,B3,5,0,0.00273972602739726
C,62,33,3,B1,7,1,1
D,50,58,0,B12,4,0,0.31
C,50,49,1,B12,8,0,0.08
B,90,25,10,B3,14,0,0.03
D,72,30,18,B3,6,0,0.08
D,85,26,2,B2,6,0,0.15
E,100,29,4,B6,7,0,0.41
D,50,38,6,B2,7,0,1
D,50,69,10,B2,4,1,1
A,50,46,2,B12,4,0,0.71
D,68,28,1,B12,7,0,0.54
D,51,29,7,B1,9,0,0.85
D,80,35,2,B12,4,0,0.53
E,72,43,8,B2,4,0,0.07
D,50,40,1,B12,7,0,0.18
D,76,44,2,B12,7,0,0.02
B,100,22,5,B2,4,1,0.44
D,50,48,3,B12,5,0,0.03
C,57,66,9,B3,5,0,0.16
E,50,40,6,B3,5,0,0.08
C,50,49,3,B12,9,0,0.83
D,100,24,4,B1,5,0,0.84
D,50,32,2,B4,6,0,1
D,76,30,10,B5,5,0,0.3
D,90,28,5,B3,6,0,0.64
C,51,31,10,B1,6,0,0.16
D,50,41,11,B1,6,0,0.6
D,68,32,15,B1,4,0,0.04
C,50,50,2,B12,4,0,0.04
E,72,42,7,B2,4,0,0.08
E,63,49,3,B5,5,1,0.43
C,50,77,5,B6,4,0,1
B,50,60,4,B2,6,0,0.41
B,50,51,4,B1,5,0,1
C,53,30,2,B12,7,0,0.74
D,50,32,3,B3,5,0,0.23
D,68,30,7,B1,6,0,0.24
D,50,36,7,B1,6,0,0.55
E,73,27,16,B2,7,0,0.08
D,76,35,9,B12,6,0,0.43
D,50,48,10,B12,8,0,0.46
D,90,28,15,B5,10,0,0.08
E,118,22,3,B5,5,0,0.08
D,72,34,10,B2,7,0,0.08
C,80,39,1,B12,4,0,0.13
D,72,27,7,B1,7,0,0.15
A,50,32,13,B1,8,0,0.08
B,50,38,10,B2,6,0,1
D,50,45,0,B12,5,0,0.63
D,72,25,19,B3,7,0,0.21
E,100,24,10,B12,5,0,0.1
D,50,39,17,B2,12,0,0.63
D,72,29,3,B1,4,0,0.48
E,51,36,10,B12,7,0,0.2
E,95,29,11,B4,4,0,0.08
D,50,46,12,B2,6,0,1
B,62,38,10,B1,6,1,0.44
C,68,37,2,B12,4,0,0.56
D,63,56,11,B5,4,0,1
D,100,29,1,B12,4,0,0.33
E,76,31,15,B1,4,0,0.38
D,68,42,9,B2,7,0,0.08
D,50,43,11,B1,11,0,0.08
D,57,49,1,B12,7,0,0.25
D,72,36,1,B12,6,1,0.12
E,50,60,1,B12,8,0,0.79
C,50,66,18,B1,7,0,0.08
E,50,35,15,B1,7,0,0.07
E,80,28,1,B12,5,0,0.32
E,64,56,3,B12,4,0,0.03
D,50,48,12,B3,10,0,1
D,50,53,1,B12,8,0,0.42
D,50,49,2,B12,7,0,0.31
C,50,40,10,B1,6,0,1
D,80,42,0,B12,7,0,0.95
E,68,33,13,B1,7,0,0.07
E,50,62,2,B1,4,0,1
B,90,25,0,B12,8,0,0.03
D,50,40,4,B3,6,0,1
E,72,47,0,B2,5,1,0.26
B,50,38,0,B12,5,0,0.07
C,50,44,1,B12,4,0,0.39
C,63,38,2,B1,6,0,0.35
D,51,44,1,B12,4,0,0.28
C,50,33,11,B1,7,0,1
C,59,39,3,B1,6,0,0.08
E,57,34,9,B2,4,0,0.6
E,80,31,2,B12,4,0,0.77
D,50,55,8,B1,8,0,1
D,59,32,11,B1,6,0,1
D,64,35,1,B3,5,0,0.55
E,53,41,15,B2,4,0,0.35
C,64,29,0,B12,7,0,0.1
D,50,48,18,B5,5,0,0.31
E,51,31,10,B5,5,0,0.38
D,58,60,7,B2,7,0,0.09
B,50,39,0,B12,7,0,0.07
E,80,40,15,B5,7,0,0.5
C,50,63,1,B3,9,0,1
D,50,31,2,B6,6,0,0.41
C,50,47,2,B12,5,0,0.37
D,50,62,4,B12,11,0,0.04
D,64,33,10,B5,5,0,0.52
D,69,37,7,B2,9,0,0.07
C,50,36,1,B12,5,0,0.48
D,68,37,6,B2,11,0,0.08
C,50,31,1,B1,6,0,0.08
E,60,31,0,B12,4,0,0.71
D,53,37,11,B3,6,0,0.83
D,72,25,3,B12,4,0,0.13
D,50,40,3,B12,7,0,0.69
D,90,30,9,B3,7,0,0.89
E,90,31,3,B12,6,0,0.48
E,50,50,1,B1,7,0,0.08
C,51,42,0,B12,8,0,0.04
E,50,50,12,B2,5,0,0.08
D,86,77,3,B12,6,0,0.53
D,50,49,4,B2,5,0,0.49
E,54,30,0,B12,6,0,0.06
E,50,56,0,B1,7,0,0.00546448087431694
D,50,64,4,B12,10,0,0.87
D,64,38,5,B4,5,0,0.17
C,57,27,7,B12,10,0,0.08
B,80,23,11,B1,6,0,0.03
E,72,32,1,B12,6,0,0.21
D,68,33,2,B12,7,0,0.5
D,51,31,4,B12,4,0,0.74
D,67,47,6,B12,5,0,0.71
D,50,48,2,B12,4,0,0.49
C,68,33,1,B12,7,0,0.23
E,80,30,2,B12,9,0,0.57
B,50,68,1,B12,5,1,0.7
E,76,25,2,B3,5,0,0.08
D,54,34,10,B1,6,0,0.56
D,50,74,2,B12,5,0,0.71
D,80,29,5,B5,5,1,0.72
D,50,42,0,B12,8,0,0.04
E,90,28,9,B2,5,0,0.38
E,68,34,3,B1,7,0,0.03
D,50,62,10,B1,7,0,1
D,76,27,9,B6,4,0,0.49
D,50,42,8,B3,6,0,0.08
D,53,34,14,B1,6,0,0.08
D,51,53,3,B1,9,1,0.99
D,50,49,0,B2,5,0,0.35
C,50,57,3,B12,4,0,0.87
D,50,58,5,B1,7,0,1
C,50,32,1,B3,7,0,0.07
D,95,21,8,B3,6,0,0.81
D,50,75,7,B1,7,0,1
D,50,43,7,B1,7,1,0.93
D,78,51,10,B1,6,0,0.49
D,50,35,19,B1,7,0,0.16
D,80,33,6,B2,6,0,0.37
C,50,60,6,B12,9,0,0.38
D,50,37,15,B2,7,0,0.23
D,55,52,11,B1,6,0,0.34
C,50,58,10,B2,6,0,0.89
D,90,23,11,B2,4,0,0.98
C,50,50,9,B3,5,0,1
D,50,56,6,B12,5,0,0.56
E,100,24,4,B1,5,0,0.32
E,54,37,20,B1,7,0,0.08
C,50,53,10,B2,5,0,1
C,64,29,0,B4,7,0,0.05
E,85,27,0,B3,6,1,0.2
C,50,58,4,B2,5,1,0.03
C,76,24,0,B12,7,0,0.53
C,60,31,7,B4,5,0,0.08
E,50,33,14,B2,4,0,0.08
D,50,38,12,B2,5,0,1
D,51,32,8,B5,5,0,0.33
D,54,33,0,B12,7,0,0.05
E,85,32,12,B2,5,0,0.08
D,50,46,9,B3,8,0,0.31
E,90,29,10,B1,6,0,0.08
D,100,81,12,B1,6,0,0.86
D,72,33,2,B12,7,0,0.24
D,95,41,2,B12,4,0,0.87
C,85,32,4,B2,6,0,0.08
D,112,32,1,B4,4,0,0.05
B,50,52,16,B2,5,0,0.12
D,73,35,5,B2,9,0,0.25
D,50,61,1,B12,7,0,0.23
D,69,32,4,B12,8,0,0.07
D,50,56,11,B2,10,0,0.28
E,67,55,14,B5,5,0,0.5
C,57,29,15,B1,4,0,0.29
E,50,42,12,B1,5,0,1
B,62,46,0,B12,6,0,0.12
D,64,37,10,B12,6,0,0.12
E,68,25,4,B2,6,0,0.21
D,50,35,9,B1,4,0,1
E,76,24,0,B12,4,0,0.15
E,85,27,15,B3,6,0,1
C,64,50,17,B1,4,0,1
D,85,32,15,B4,5,0,0.33
E,50,36,1,B2,6,0,0.07
D,50,46,17,B1,7,0,0.73
D,51,34,3,B12,5,0,0.22
D,50,64,4,B12,10,0,0.12
E,50,50,1,B12,6,0,0.08
C,90,30,10,B1,6,0,0.24
E,50,38,5,B3,5,0,0.08
D,80,25,10,B2,7,0,0.08
E,64,33,10,B1,4,0,0.61
C,50,54,0,B1,5,0,0.01
D,89,31,6,B6,6,0,0.04
D,50,36,2,B12,6,0,0.09
B,90,29,15,B2,7,0,0.37
D,50,64,2,B3,7,0,0.79
B,50,40,12,B1,6,0,0.29
E,100,24,0,B12,4,0,0.63
D,68,32,1,B5,5,0,0.03
A,50,53,3,B4,5,0,0.12
D,57,37,3,B12,6,0,0.74
D,58,30,13,B2,4,0,0.21
C,50,55,6,B12,8,0,0.8
E,50,67,6,B4,4,0,0.74
D,50,54,2,B1,7,0,0.96
E,72,31,0,B12,6,0,0.07
C,95,27,5,B3,4,0,0.87
D,80,42,14,B6,8,0,0.62
C,60,31,3,B3,5,0,0.71
E,64,28,2,B3,5,0,0.58
D,57,34,7,B3,9,0,0.39
E,50,53,5,B6,5,0,0.08
E,50,40,1,B12,11,0,0.73
E,68,28,6,B3,6,0,0.3
E,85,30,2,B12,6,0,0.08
B,50,49,1,B1,6,0,0.58
A,73,51,12,B1,7,0,0.08
D,90,30,12,B6,7,0,0.08
A,50,38,0,B12,8,0,0.13
E,76,29,3,B1,5,0,0.08
C,50,34,0,B1,6,0,0.11
D,50,57,12,B2,10,1,0.22
E,50,50,3,B12,6,0,0.45
E,64,32,15,B5,4,0,0.49
E,53,33,2,B12,4,0,0.53
E,90,41,1,B12,5,0,0.04
C,50,39,2,B6,4,0,1
C,50,42,8,B2,7,0,0.08
C,50,39,6,B2,5,0,1
E,76,29,3,B1,5,0,0.12
E,51,35,2,B2,5,0,0.57
E,64,31,2,B12,7,0,0.22
D,50,48,10,B3,5,0,1
B,62,58,10,B12,6,0,0.71
D,100,42,10,B3,6,0,0.08
D,60,30,2,B3,7,0,0.24
E,118,32,0,B12,4,0,0.44
D,50,53,11,B2,5,0,0.08
D,50,48,11,B2,5,0,0.41
D,90,27,8,B6,6,0,0.2
D,50,46,1,B12,5,0,0.74
A,50,55,5,B1,6,0,1
E,68,44,11,B3,5,0,0.61
C,57,56,10,B2,7,0,1
D,57,36,10,B2,6,0,0.07
C,50,32,6,B12,9,0,0.14
C,50,38,13,B5,7,0,0.07
C,54,28,8,B1,4,0,1
C,68,30,11,B1,6,0,0.33
E,112,77,2,B12,6,0,0.87
D,50,57,2,B12,7,0,0.78
C,50,52,3,B2,5,1,1
D,50,36,7,B1,5,0,1
E,50,36,3,B12,8,0,0.01
E,57,32,3,B2,6,0,0.08
D,50,39,3,B2,6,0,1
E,76,24,9,B12,6,0,0.21
D,56,37,1,B12,10,0,0.95
C,50,65,6,B3,5,0,0.25
D,50,48,1,B12,4,0,0.78
E,57,42,17,B1,4,0,0.24
D,64,31,1,B12,4,0,0.63
E,60,30,5,B12,4,0,0.58
E,64,33,14,B1,6,0,0.18
D,50,74,4,B12,5,1,0.78
E,50,44,1,B12,7,0,0.68
D,95,27,11,B1,8,0,0.69
D,106,33,3,B12,7,0,0.36
E,57,32,13,B1,7,0,0.08
